,POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS,HospitalizedDay30,ICUDay30,VentDay30,HospitalizedDailyDay30,ICUDailyDay30,VentDailyDay30,OverflowRisk
1186,370200,48039,29.56350045,-95.38867972,MEMORIAL HERMANN PEARLAND HOSPITAL,16100 SOUTH FREEWAY,PEARLAND,TX,BRAZORIA,77584,(713) 413-6580,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://mhmg.memorialhermann.org/,NON-PROFIT,337.0,0.18991097922848665,,64.0,,173.0,3.0,0.0,2.0,0.3798219584569733,7,4,2,1.3095156016459555,0.5238062406583817,0.26190312032919083,0.109375
1187,370200,48039,29.57770107,-95.39018235,PEARLAND MEDICAL CENTER,11100 SHADOW CREEK PARKWAY,PEARLAND,TX,BRAZORIA,77584,(713) 770-7100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://pearlandmc.com/,PROPRIETARY,337.0,0.10089020771513353,670106.0,34.0,8.0,173.0,3.0,0.0,2.0,0.20178041543026706,4,2,1,0.6997809316569672,0.27991237266278635,0.13995618633139317,0.11764705882352941
1188,370200,48039,29.02950068,-95.45274482,CHI ST LUKES HEALTH - BRAZOSPORT,100 MEDICAL DRIVE,LAKE JACKSON,TX,BRAZORIA,77566,(979) 297-4411,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.brhstx.org,NON-PROFIT,337.0,0.5192878338278932,,175.0,,173.0,3.0,0.0,2.0,1.0385756676557865,18,9,5,3.5039066719251117,1.4015626687700404,0.7007813343850202,0.10285714285714286
1189,226758,48041,30.5823184,-96.27939535,BAYLOR SCOTT & WHITE MEDICAL CENTER - COLLEGE STATION,700 SCOTT & WHITE DRIVE,COLLEGE STATION,TX,BRAZOS,77845,(979) 207-0100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.sw.org/location/college-station-medical-center,NON-PROFIT,537.0,0.22160148975791435,,119.0,,173.0,3.0,0.0,1.0,0.22160148975791435,4,2,1,0.7644723310415795,0.30578893241663163,0.15289446620831582,0.03361344537815126
1190,226758,48041,30.65613701,-96.34597291,ST. JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DRIVE,BRYAN,TX,BRAZOS,77802,(979) 776-3777,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.st-joseph.org,NON-PROFIT,537.0,0.4376163873370577,,235.0,,173.0,3.0,0.0,1.0,0.4376163873370577,8,4,2,1.4922295632297438,0.5968918252918973,0.29844591264594866,0.03404255319148936
1191,226758,48041,30.65032938,-96.29771227,THE PHYSICIANS CENTRE HOSPITAL,3131 UNIVERSITY DRIVE EAST,BRYAN,TX,BRAZOS,77802,(979) 731-3930,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.thephysicianscentre.com,PROPRIETARY,537.0,0.0297951582867784,,16.0,,173.0,3.0,0.0,1.0,0.0297951582867784,1,1,1,0.10385486211373485,0.04154194484549395,0.020770972422746975,0.0625
1192,226758,48041,30.58132381,-96.28999015,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,BRAZOS,77842,(979) 764-5100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.csmedcenter.com,PROPRIETARY,537.0,0.31098696461824954,450299.0,167.0,12.0,173.0,3.0,0.0,1.0,0.31098696461824954,6,3,2,1.0676805290418674,0.4270722116167467,0.21353610580837334,0.03592814371257485
1193,1005146,48085,33.11597732,-96.67310105,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,COLLIN,75013,(972) 747-1000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.texashealth.org,NON-PROFIT,1869.0,0.03905831995719637,450840.0,73.0,8.0,173.0,3.0,0.0,7.0,0.2734082397003745,5,3,2,0.9513609128649989,0.38054436514599965,0.19027218257299983,0.0684931506849315
1194,1005146,48085,33.04407056,-96.83176815,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY PLANO,6020 WEST PARKER ROAD,PLANO,TX,COLLIN,75093,(972) 403-2700,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.thcds.com/,PROPRIETARY,1869.0,0.009630818619582664,,18.0,,173.0,3.0,0.0,7.0,0.06741573033707865,2,1,1,0.23517134307748488,0.09406853723099406,0.04703426861549703,0.1111111111111111
1195,1005146,48085,33.10449021,-96.83782532,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,FRISCO,TX,COLLIN,75034,(214) 407-5000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Frisco/Pages/Default.aspx,PROPRIETARY,1869.0,0.036383092562867834,,68.0,,173.0,3.0,0.0,7.0,0.2546816479400749,5,3,2,0.8864012775639418,0.35456051102557673,0.17728025551278837,0.07352941176470588
1196,1005146,48085,33.17652529,-96.7222958,METHODIST MCKINNEY HOSPITAL,8000 WEST ELDORADO PARKWAY,MCKINNEY,TX,COLLIN,75070,(972) 569-2700,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodistmckinneyhospital.com,PROPRIETARY,1869.0,0.01230604601391118,670069.0,23.0,,173.0,3.0,0.0,7.0,0.08614232209737828,2,1,1,0.3004281787315617,0.12017127149262474,0.06008563574631237,0.08695652173913043
1197,1005146,48085,33.04366355,-96.83647095,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 WEST PARKER ROAD,PLANO,TX,COLLIN,75093,(972) 981-8000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.texashealth.org,NON-PROFIT,1869.0,0.1958266452648475,450771.0,366.0,26.0,173.0,3.0,0.0,7.0,1.3707865168539324,25,12,6,4.706625680398652,1.882650272159463,0.9413251360797315,0.06830601092896176
1198,1005146,48085,33.22097161,-96.68260102,BAYLOR SCOTT & WHITE MEDICAL CENTER - MCKINNEY,5252 WEST UNIVERSITY DRIVE,MCKINNEY,TX,COLLIN,75071,(469) 764-2200,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/McKinney/Pages/Default.aspx,NON-PROFIT,1869.0,0.07651150347779563,,143.0,,173.0,3.0,0.0,7.0,0.5355805243445693,10,5,3,1.8576879451795172,0.7430751780718081,0.37153758903590406,0.06993006993006994
1199,1005146,48085,32.99919628,-96.75579418,EMINENT MEDICAL CENTER,1351 W PRESIDENT BUSH HWY,RICHARDSON,TX,COLLIN,75080,(817) 800-8353,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://eminentmedicalcenter.com/,PROPRIETARY,1869.0,0.002675227394328518,,5.0,,173.0,3.0,0.0,7.0,0.018726591760299626,1,1,1,0.0653641309763654,0.026145652390546115,0.013072826195273057,0.2
1200,1005146,48085,33.00140185,-96.77180156,STAR MEDICAL CENTER,4100 MAPLESHADE LANE,PLANO,TX,COLLIN,75075,(972) 265-1050,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://starmedicalcenter.com/,PROPRIETARY,1869.0,0.003745318352059925,,7.0,,173.0,3.0,0.0,7.0,0.02621722846441948,1,1,1,0.09150143296306024,0.03660057318522414,0.01830028659261207,0.14285714285714285
1201,1005146,48085,33.11427398,-96.77091466,BAYLOR SCOTT & WHITE MEDICAL CENTER - CENTENNIAL,12505 LEBANON ROAD,FRISCO,TX,COLLIN,75035,(972) 963-3333,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,https://www.baylorhealth.com/PhysiciansLocations/centennial/Pages/Default.aspx,PROPRIETARY,1869.0,0.06313536650615302,,118.0,,173.0,3.0,0.0,7.0,0.4419475655430711,8,4,2,1.5346647666919786,0.6138659066767911,0.30693295333839554,0.06779661016949153
1202,1005146,48085,33.0132922,-96.79036603,BAYLOR SCOTT & WHITE MEDICAL CENTER - PLANO,4700 ALLIANCE BOULEVARD,PLANO,TX,COLLIN,75093,(469) 814-3176,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Plano/Pages/Default.aspx,NON-PROFIT,1869.0,0.08560727661851257,,160.0,,173.0,3.0,0.0,7.0,0.599250936329588,11,5,3,2.0769226404069236,0.8307690561627696,0.4153845280813848,0.06875
1203,1005146,48085,33.1510055,-96.83898502,MEDICAL CITY FRISCO,5500 FRISCO SQUARE BOULEVARD,FRISCO,TX,COLLIN,75034,(214) 618-0500,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://medicalcityfrisco.com/,PROPRIETARY,1869.0,0.028892455858747994,,54.0,,173.0,3.0,0.0,7.0,0.20224719101123595,4,2,1,0.7043564446597115,0.2817425778638851,0.14087128893194256,0.07407407407407407
1204,1005146,48085,32.99608156,-96.66649032,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HWY,RICHARDSON,TX,COLLIN,75082,(469) 204-2000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthealthsystem.org/Richardson,NON-PROFIT,1869.0,0.09844836811128946,450537.0,184.0,25.0,173.0,3.0,0.0,7.0,0.6891385767790262,13,6,4,2.385851213429408,0.9543404853717625,0.47717024268588126,0.07065217391304347
1205,1005146,48085,33.020893,-96.7660152,MEDICAL CENTER OF PLANO,3901 WEST 15TH STREET,PLANO,TX,COLLIN,75075,(972) 519-1105,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.medicalcenterplano.com,PROPRIETARY,1869.0,0.2637774210807919,450651.0,493.0,,173.0,3.0,0.0,7.0,1.8464419475655431,33,16,8,6.30331952589308,2.521327810357235,1.2606639051786175,0.06693711967545639
1206,1005146,48085,33.15972664,-96.63669338,MEDICAL CITY MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,COLLIN,75069,(972) 547-8001,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.medicalcenterofmckinney.com,PROPRIETARY,1869.0,0.08400214018191546,,157.0,,173.0,3.0,0.0,7.0,0.5880149812734082,11,5,3,2.038258906602824,0.8153035626411311,0.40765178132056556,0.07006369426751592
1207,2637772,48113,32.98467285,-96.82934071,METHODIST HOSPITAL FOR SURGERY,17101 N. DALLAS PARKWAY,ADDISON,TX,DALLAS,75001,(469) 248-3900,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthospitalforsurgery.com/,PROPRIETARY,6646.0,0.004814926271441469,670073.0,32.0,4.0,173.0,3.0,0.0,20.0,0.09629852542882937,2,1,1,0.33605109645457754,0.13442043858183106,0.06721021929091553,0.0625
1208,2637772,48113,32.60292166,-96.81241605,CRESCENT MEDICAL CENTER LANCASTER,2600 WEST PLEASANT RUN ROAD,LANCASTER,TX,DALLAS,75146,(469) 297-5321,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://cmcl.us/,PROPRIETARY,6646.0,0.012639181462533854,670090.0,84.0,8.0,173.0,3.0,0.0,20.0,0.2527836292506771,5,3,2,0.8814936086373946,0.3525974434549579,0.17629872172747896,0.05952380952380952
1209,2637772,48113,32.97431653,-96.72660111,METHODIST RICHARDSON MEDICAL CENTER,401 WEST CAMPBELL ROAD,RICHARDSON,TX,DALLAS,75080,(469) 204-2000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthealthsystem.org/Richardson,GOVERNMENT - DISTRICT/AUTHORITY,6646.0,0.031447487210352086,450537.0,209.0,25.0,173.0,3.0,0.0,20.0,0.6289497442070419,12,6,3,2.189414858887787,0.8757659435551126,0.4378829717775563,0.05741626794258373
1210,2637772,48113,32.80424638,-96.79495495,BAYLOR MEDICAL CENTER AT UPTOWN,2727 EAST LEMMON AVENUE,DALLAS,TX,DALLAS,75204,(214) 443-3040,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.bmcuptown.com,PROPRIETARY,6646.0,0.003611194703581101,450422.0,24.0,,173.0,3.0,0.0,20.0,0.07222389407162202,2,1,1,0.2520664914027826,0.10082659656111326,0.05041329828055663,0.08333333333333333
1211,2637772,48113,32.91526053,-96.86979587,DALLAS MEDICAL CENTER,7 MEDICAL PARKWAY,DALLAS,TX,DALLAS,75381,(972) 888-7070,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dallasmedcenter.com,PROPRIETARY,6646.0,0.023322299127294614,450379.0,155.0,12.0,173.0,3.0,0.0,20.0,0.4664459825458922,9,4,3,1.624953509476164,0.6499814037904654,0.3249907018952327,0.05806451612903226
1212,2637772,48113,32.88843795,-96.7665543,FIRST BAPTIST MEDICAL CENTER,8111 MEADOW ROAD,DALLAS,TX,DALLAS,75231,(972) 247-7767,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.fbmcdallas.com/,PROPRIETARY,6646.0,0.0027083960276858264,,18.0,,173.0,3.0,0.0,20.0,0.05416792055371652,1,1,1,0.18906571553448215,0.07562628621379275,0.037813143106896374,0.05555555555555555
1213,2637772,48113,32.78958516,-96.78027265,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVENUE,DALLAS,TX,DALLAS,75246,(214) 820-0111,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Dallas/Pages/Default.aspx,NON-PROFIT,6646.0,0.14143845922359313,450021.0,940.0,128.0,173.0,3.0,0.0,20.0,2.8287691844718625,50,24,13,9.747246265698337,3.8988985062793375,1.9494492531396688,0.05319148936170213
1214,2637772,48113,32.87528905,-96.7713632,NORTH CENTRAL SURGICAL CENTER,"9301 NORTH CENTRAL EXPRESSWAY, UNIT 100",DALLAS,TX,DALLAS,75231,(214) 265-2810,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://northcentral-sc.com/,PROPRIETARY,6646.0,0.003761661149563648,,25.0,,173.0,3.0,0.0,20.0,0.07523322299127294,2,1,1,0.26256559381313105,0.1050262375252522,0.0525131187626261,0.08
1215,2637772,48113,32.80918566,-96.83747396,CHILDREN'S MEDICAL CENTER OF DALLAS,1935 MEDICAL DISTRICT STREET,DALLAS,TX,DALLAS,75235,(214) 456-2143,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.childrens.com,NON-PROFIT,6646.0,0.07327715919349985,,487.0,,173.0,3.0,0.0,20.0,1.465543183869997,26,13,7,5.081895526119354,2.0327582104477386,1.0163791052238693,0.053388090349075976
1216,2637772,48113,32.81065535,-96.83809091,PARKLAND MEMORIAL HOSPITAL,5201 HARRY HINES BOULEVARD,DALLAS,TX,DALLAS,75235,(214) 590-0356,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.parklandhospital.com,GOVERNMENT - DISTRICT/AUTHORITY,6646.0,0.13090580800481494,,870.0,,173.0,3.0,0.0,20.0,2.6181161600962986,47,22,12,9.030190419444892,3.6120761677779534,1.8060380838889767,0.054022988505747126
1217,2637772,48113,32.84084287,-96.86830231,PINE CREEK MEDICAL CENTER,9032 HARRY HINES  BOULEVARD,DALLAS,TX,DALLAS,75235,(214) 231-2273,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.pinecreekmedicalcenter.com,PROPRIETARY,6646.0,0.0027083960276858264,,18.0,,173.0,3.0,0.0,20.0,0.05416792055371652,1,1,1,0.18906571553448215,0.07562628621379275,0.037813143106896374,0.05555555555555555
1218,2637772,48113,32.90173298,-96.95656507,MEDICAL CITY LAS COLINAS,6800 NORTH MACARTHUR BOULEVARD,IRVING,TX,DALLAS,75039,(972) 969-2080,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.lascolinasmedical.com,PROPRIETARY,6646.0,0.015046644598254591,450822.0,100.0,8.0,173.0,3.0,0.0,20.0,0.30093289196509176,6,3,2,1.0491626661054312,0.4196650664421715,0.20983253322108575,0.06
1219,2637772,48113,32.98553017,-96.89841644,TEXAS HEALTH HOSPITAL,1401 E TRINITY MILLS RD,CARROLLTON,TX,DALLAS,75006,(972) 810-0700,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://texashealthhospital.com/hospital/,PROPRIETARY,6646.0,0.007523322299127296,,50.0,,173.0,3.0,0.0,20.0,0.15046644598254588,3,2,1,0.5249478249005834,0.20997912996023316,0.10498956498011658,0.06
1220,2637772,48113,32.81198031,-96.83973141,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,5323 HARRY HINES BOULEVARD,DALLAS,TX,DALLAS,75390,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.utsouthwestern.edu,GOVERNMENT - STATE,6646.0,0.022269034005416792,,148.0,,173.0,3.0,0.0,20.0,0.4453806801083359,8,4,2,1.5517201892338992,0.6206880756935602,0.3103440378467801,0.05405405405405406
1221,2637772,48113,32.9190262,-96.66190093,BAYLOR SCOTT & WHITE MEDICAL CENTER - GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,DALLAS,75042,(972) 487-5232,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Garland/Pages/Default.aspx,NON-PROFIT,6646.0,0.017002708396027685,,113.0,,173.0,3.0,0.0,20.0,0.3400541679205537,7,3,2,1.1853385773216338,0.4741354309286545,0.23706771546432726,0.061946902654867256
1222,2637772,48113,32.83458939,-96.9602494,BAYLOR SCOTT & WHITE MEDICAL CENTER - IRVING,1901 NORTH MACARTHUR BOULEVARD,IRVING,TX,DALLAS,75061,(972) 579-5409,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Irving/Pages/Default.aspx,NON-PROFIT,6646.0,0.044538068010833584,,296.0,,173.0,3.0,0.0,20.0,0.8907613602166717,16,8,4,3.0970342829387825,1.2388137131755137,0.6194068565877568,0.05405405405405406
1223,2637772,48113,32.77879048,-96.60051029,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,DALLAS,75149,(214) 320-7787,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dallasregionalmedicalcenter.com,PROPRIETARY,6646.0,0.030394222088474268,450688.0,202.0,24.0,173.0,3.0,0.0,20.0,0.6078844417694854,11,6,3,2.1162920033875103,0.8465168013550057,0.42325840067750287,0.054455445544554455
1224,2637772,48113,32.77911727,-96.56881181,BAYLOR SCOTT & WHITE MEDICAL CENTER - SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,DALLAS,75182,(972) 892-3000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/Sunnyvale/Pages/Default.aspx,PROPRIETARY,6646.0,0.010532651218778213,,70.0,,173.0,3.0,0.0,20.0,0.21065302437556427,4,2,1,0.7347216671152275,0.29388866684609116,0.14694433342304558,0.05714285714285714
1225,2637772,48113,32.91193288,-96.77407387,MEDICAL CITY DALLAS HOSPITAL,7777 FOREST LANE,DALLAS,TX,DALLAS,75230,(972) 566-6000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.medicalcityhospital.com,PROPRIETARY,6646.0,0.11992175744808907,,797.0,,173.0,3.0,0.0,20.0,2.398435148961781,43,20,11,8.28090487301644,3.3123619492065757,1.6561809746032878,0.053952321204516936
1226,2637772,48113,32.64576186,-96.87684862,METHODIST CHARLTON MEDICAL CENTER,3500 WEST WHEATLAND ROAD,DALLAS,TX,DALLAS,75237,(214) 947-7777,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthealthsystem.org/charlton,NON-PROFIT,6646.0,0.04769786337646705,450723.0,317.0,32.0,173.0,3.0,0.0,20.0,0.9539572675293408,17,8,5,3.3157842447602874,1.3263136979041175,0.6631568489520587,0.05362776025236593
1227,2637772,48113,32.83478291,-96.70493202,BAYLOR SCOTT & WHITE MEDICAL CENTER - WHITE ROCK,9440 POPPY DRIVE,DALLAS,TX,DALLAS,75218,(214) 324-6100,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com/PhysiciansLocations/WhiteRock/Pages/Default.aspx,NON-PROFIT,6646.0,0.032801685224195014,,218.0,,173.0,3.0,0.0,20.0,0.6560337044839002,12,6,3,2.283408934619736,0.913363573847894,0.456681786923947,0.05504587155963303
1228,2637772,48113,32.76037381,-96.82602355,METHODIST DALLAS MEDICAL CENTER,1441 N. BECKLEY AVENUE,DALLAS,TX,DALLAS,75265,(214) 947-8181,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.methodisthealthsystem.org/Dallas,NON-PROFIT,6646.0,0.08802287089978934,450051.0,585.0,,173.0,3.0,0.0,20.0,1.7604574179957868,32,15,8,6.096196818252366,2.4384787273009465,1.2192393636504733,0.0547008547008547
1229,2637772,48113,32.88113418,-96.76243766,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,DALLAS,75231,(214) 345-6789,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.texashealth.org,NON-PROFIT,6646.0,0.13361420403250074,,888.0,,173.0,3.0,0.0,20.0,2.672284080650015,47,22,12,9.214710487031212,3.6858841948124876,1.8429420974062438,0.05292792792792793
1230,859064,48121,33.02869852,-96.88584949,BAYLOR SCOTT & WHITE MEDICAL CENTER - CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,DENTON,75010,(972) 394-2255,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.baylorhealth.com,PROPRIETARY,1057.0,0.2223273415326396,,235.0,,173.0,3.0,0.0,4.0,0.8893093661305582,16,8,4,3.0657348654546936,1.226293946181876,0.613146973090938,0.06808510638297872
1231,859064,48121,33.17787453,-97.0914333,MEDICAL CITY DENTON,3535 SOUTH INTERSTATE 35 EAST,DENTON,TX,DENTON,76210,(940) 384-3535,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dentonregional.com,PROPRIETARY,1057.0,0.1967833491012299,450634.0,208.0,29.0,173.0,3.0,0.0,4.0,0.7871333964049196,14,7,4,2.717446477852441,1.0869785911409764,0.5434892955704882,0.0673076923076923
1232,859064,48121,33.04551899,-97.06775674,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND,4400 LONG PRAIRIE ROAD,FLOWER MOUND,TX,DENTON,75028,(469) 322-7000,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.phfmtexas.com/,PROPRIETARY,1057.0,0.09744560075685904,670068.0,103.0,8.0,173.0,3.0,0.0,4.0,0.38978240302743616,7,4,2,1.3532885300810786,0.5413154120324322,0.2706577060162161,0.06796116504854369
1233,859064,48121,33.03172907,-96.85401854,PLANO SURGICAL HOSPITAL,"2301 MARSH LANE, SUITE 100",PLANO,TX,DENTON,75093,(972) 820-2515,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://planosurgicalhospital.com/,PROPRIETARY,1057.0,0.024597918637653742,,26.0,,173.0,3.0,0.0,4.0,0.09839167455061497,2,1,1,0.3430276607682803,0.13721106430731234,0.06860553215365617,0.07692307692307693
1234,859064,48121,33.22065305,-96.91358852,BAYLOR EMERGENCY MEDICAL CENTER AT AUBREY,26791 HIGHWAY 380,AUBREY,TX,DENTON,76227,(972) 347-2525,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://bemcataubrey.com/locations/aubrey/hwy-380,PROPRIETARY,1057.0,0.0075685903500473046,,8.0,,173.0,3.0,0.0,4.0,0.03027436140018921,1,1,1,0.10564949011452851,0.042259796045811426,0.021129898022905713,0.125
1235,859064,48121,32.98851186,-97.17489987,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 SOUTH HIGHWAY 114 E,TROPHY CLUB,TX,DENTON,76262,(817) 837-4600,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://baylortrophyclub.com/,PROPRIETARY,1057.0,0.01892147587511826,450883.0,20.0,,173.0,3.0,0.0,4.0,0.07568590350047304,2,1,1,0.2639528290403246,0.10558113161612959,0.05279056580806479,0.1
1236,859064,48121,33.21761538,-97.16658896,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 I-35,DENTON,TX,DENTON,76201,(940) 898-7191,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.dentonhospital.com,PROPRIETARY,1057.0,0.2412488174077578,450743.0,255.0,20.0,173.0,3.0,0.0,4.0,0.9649952696310312,17,8,5,3.323071459026142,1.3292285836104583,0.6646142918052291,0.06666666666666667
1237,859064,48121,33.04524604,-97.0047628,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,DENTON,75057,(972) 420-1537,GENERAL ACUTE CARE,OPEN,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,http://www.lewisvillemedical.com,PROPRIETARY,1057.0,0.19110690633869445,450669.0,202.0,12.0,173.0,3.0,0.0,4.0,0.7644276253547777,14,7,4,2.6399108918848775,1.055964356753952,0.527982178376976,0.06930693069306931
