POPULATION,COUNTYFIPS,LATITUDE,LONGITUDE,NAME,ADDRESS,CITY,STATE,COUNTY,ZIP,TELEPHONE,TYPE,STATUS,SOURCE,WEBSITE,OWNER,TOTAL_BEDS_IN_COUNTY,MARKET_SHARE,PROVIDERNUMBER,TOTAL_HOSPITAL_BEDS,ICU_HOSPITAL_BEDS,CONFIRMED_CASES_STATE,DEATHS_STATE,RECOVERED_STATE,COUNTY_CASES,PATIENTS
191996,41017,44.28796677,-121.169855,ST CHARLES MEDICAL CENTER  REDMOND,1253 N CANAL BLVD,REDMOND,OR,DESCHUTES,97756,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.stcharleshealthcare.org,NON-PROFIT,308.0,0.15584415584415584,,48.0,,68.0,2.0,0.0,6,0.935064935064935
110283,41019,43.24156212,-123.3667111,MERCY MEDICAL CENTER,2700 NW STEWART PARKWAY,ROSEBURG,OR,DOUGLAS,97471,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.mercyrose.org,NON-PROFIT,125.0,1.0,360070.0,125.0,36.0,68.0,2.0,0.0,1,1.0
219564,41029,42.20592293,-122.72494840000002,ASANTE ASHLAND COMMUNITY HOSPITAL,280 MAPLE STREET,ASHLAND,OR,JACKSON,97520,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.ashlandhospital.org,NON-PROFIT,545.0,0.07522935779816514,380005.0,41.0,4.0,68.0,2.0,0.0,2,0.15045871559633028
219564,41029,42.339624900000004,-122.86271979999998,PROVIDENCE MEDFORD MEDICAL CENTER,1111 CRATER LAKE AVENUE,MEDFORD,OR,JACKSON,97504,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://oregon.providence.org/patients/facilities/providence-medford-medical-center/Pages/contactusindex.aspx,NON-PROFIT,545.0,0.23119266055045873,380075.0,126.0,15.0,68.0,2.0,0.0,2,0.46238532110091746
219564,41029,42.318067,-122.830801,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,JACKSON,97504,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.asante.org/,NOT AVAILABLE,545.0,0.6935779816513762,380018.0,378.0,15.0,68.0,2.0,0.0,2,1.3871559633027524
67653,41035,42.25316066,-121.78519080000001,SKY LAKES MEDICAL CENTER,2865 DAGGETT AVENUE,KLAMATH FALLS,OR,KLAMATH,97601,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.skylakes.org,NON-PROFIT,98.0,1.0,380050.0,98.0,,68.0,2.0,0.0,1,1.0
379611,41039,44.05348368,-123.00369009999999,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,LANE,97477,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.mckweb.com,PROPRIETARY,496.0,0.22782258064516128,380020.0,113.0,25.0,68.0,2.0,0.0,2,0.45564516129032256
379611,41039,44.08136212,-123.02674170000002,SACRED HEART MEDICAL CENTER RIVERBEND,3333 RIVERBEND DRIVE,SPRINGFIELD,OR,LANE,97477,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.peacehealth.org/sacred-heart-riverbend/Pages/default.aspx,NON-PROFIT,496.0,0.7721774193548387,,383.0,,68.0,2.0,0.0,2,1.5443548387096775
127335,41043,44.63167277,-123.11632409999999,SAMARITAN ALBANY GENERAL HOSPITAL,1046 6TH AVENUE SW,ALBANY,OR,LINN,97321,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.samhealth.org,NON-PROFIT,98.0,0.7448979591836735,380022.0,73.0,11.0,68.0,2.0,0.0,18,13.408163265306124
127335,41043,44.55132696,-122.90696409999998,SAMARITAN LEBANON COMMUNITY HOSPITAL,525 N SANTIAM HIGHWAY,LEBANON,OR,LINN,97355,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.samhealth.org,NON-PROFIT,98.0,0.25510204081632654,,25.0,,68.0,2.0,0.0,18,4.591836734693878
346868,41047,44.80511025,-122.7847626,SANTIAM HOSPITAL,1401 N 10TH AVENUE,STAYTON,OR,MARION,97383,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,santiamhospital.org  santiamhospital.org,NON-PROFIT,469.0,0.08528784648187633,380056.0,40.0,4.0,68.0,2.0,0.0,13,1.1087420042643923
346868,41047,45.00466592,-122.79007309999999,SILVERTON HOSPITAL,342 FAIRVIEW STREET,SILVERTON,OR,MARION,97381,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,silvertonhealth.org,NON-PROFIT,469.0,0.1023454157782516,,48.0,,68.0,2.0,0.0,13,1.3304904051172708
346868,41047,44.93270934,-123.034071,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,MARION,97301,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.salemhealth.org,NON-PROFIT,469.0,0.8123667377398721,380051.0,381.0,60.0,68.0,2.0,0.0,13,10.560767590618337
811880,41051,45.51271035,-122.5584342,ADVENTIST MEDICAL CENTER,10123 SE MARKET STREET,PORTLAND,OR,MULTNOMAH,97216,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.adventisthealthnw.com,NON-PROFIT,1905.0,0.11391076115485564,380060.0,217.0,12.0,68.0,2.0,0.0,7,0.7973753280839895
811880,41051,45.54328588,-122.6702218,LEGACY EMANUEL MEDICAL CENTER,2801 N GANTENBEIN AVENUE,PORTLAND,OR,MULTNOMAH,97227,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.legacyhealth.org,NON-PROFIT,1905.0,0.2136482939632546,380007.0,407.0,,68.0,2.0,0.0,7,1.4955380577427821
811880,41051,45.51678413,-122.40698909999999,LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,GRESHAM,OR,MULTNOMAH,97030,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.legacyhealth.org,NON-PROFIT,1905.0,0.05826771653543307,380025.0,111.0,10.0,68.0,2.0,0.0,7,0.4078740157480315
811880,41051,45.49894631,-122.68597120000001,OHSU HOSPITAL AND CLINICS,3181 SW SAM JACKSON PARK ROAD,PORTLAND,OR,MULTNOMAH,97223,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.ohsu.edu,GOVERNMENT - DISTRICT/AUTHORITY,1905.0,0.2740157480314961,380009.0,522.0,79.0,68.0,2.0,0.0,7,1.9181102362204725
811880,41051,45.53025901,-122.6974913,LEGACY GOOD SAMARITAN MEDICAL CENTER,"1015 NW 22ND AVENUE, W121",PORTLAND,OR,MULTNOMAH,97210,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.legacyhealth.org,NON-PROFIT,1905.0,0.13018372703412073,380017.0,248.0,28.0,68.0,2.0,0.0,7,0.9112860892388451
811880,41051,45.52753355,-122.61350619999999,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,OR,MULTNOMAH,97213,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://oregon.providence.org/patients/facilities/providence-portland-medical-center/Pages/default.aspx,NON-PROFIT,1905.0,0.2099737532808399,380061.0,400.0,36.0,68.0,2.0,0.0,7,1.4698162729658792
77516,41059,45.84711899,-119.3085125,GOOD SHEPHERD MEDICAL CENTER,610 NW 11TH STREET,HERMISTON,OR,UMATILLA,97838,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.gsmc.org/,NOT AVAILABLE,455.0,0.9340659340659341,,425.0,,68.0,2.0,0.0,2,1.8681318681318682
77516,41059,45.64930564,-118.811237,ST ANTHONY HOSPITAL,2801 ST ANTHONY WAY,PENDLETON,OR,UMATILLA,97801,(541) 276-5121,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.sahpendleton.org/,NON-PROFIT,455.0,0.06593406593406594,500151.0,30.0,16.0,68.0,2.0,0.0,2,0.13186813186813187
597695,41067,45.51778013,-123.08947509999999,TUALITY FOREST GROVE HOSPITAL-ER,1809 MAPLE ST,FOREST GROVE,OR,WASHINGTON,97116,(503) 357-2173,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.tuality.org/home/index.php/locations/hospitals/,NOT AVAILABLE,791.0,0.0606826801517067,,48.0,,68.0,2.0,0.0,25,1.5170670037926675
597695,41067,45.51067387,-122.77176010000001,PROVIDENCE ST VINCENT MEDICAL CENTER,9205 SW BARNES ROAD,PORTLAND,OR,WASHINGTON,97225,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://www.providence.org/portland/hospitals,NON-PROFIT,791.0,0.6675094816687737,380004.0,528.0,20.0,68.0,2.0,0.0,25,16.68773704171934
597695,41067,45.51948918,-122.97818559999999,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,WASHINGTON,97123,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.tuality.org,NON-PROFIT,791.0,0.2718078381795196,380021.0,215.0,,68.0,2.0,0.0,25,6.79519595448799
107002,41071,45.30834927,-122.9359173,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,YAMHILL,97132,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,http://oregon.providence.org/patients/facilities/providence-newberg-medical-center/Pages/default.aspx,NON-PROFIT,128.0,0.3125,380037.0,40.0,4.0,68.0,2.0,0.0,2,0.625
107002,41071,45.19903826,-123.16467279999999,WILLAMETTE VALLEY MEDICAL CENTER,2700 SE STRATUS AVE,MCMINNVILLE,OR,YAMHILL,97128,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,https://public.health.oregon.gov/ProviderPartnerResources/HealthcareProvidersFacilities/HealthcareHealthCareRegulationQualityImprovement/Pages/forms.aspx#Hospital,www.wvmcweb.com,PROPRIETARY,128.0,0.6875,380071.0,88.0,7.0,68.0,2.0,0.0,2,1.375
19790,46035,43.71434228,-98.0080208,AVERA QUEEN OF PEACE HOSPITAL,525 NORTH FOSTER STREET,MITCHELL,SD,DAVISON,57301,(605) 995-2000,GENERAL ACUTE CARE,OPEN,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.averaqueenofpeace.org,NON-PROFIT,67.0,1.0,,67.0,,11.0,1.0,0.0,1,1.0
192876,46099,43.53551618,-96.74210587,SANFORD UNIVERSITY OF SOUTH DAKOTA MEDICAL CENTER,1305 WEST 18TH STREET,SIOUX FALLS,SD,MINNEHAHA,57105,(605) 333-1000,GENERAL ACUTE CARE,OPEN,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.sanfordhealth.org/locations/sanford-usd-medical-center,NON-PROFIT,1059.0,0.5146364494806421,,545.0,,11.0,1.0,0.0,5,2.573182247403211
192876,46099,43.53423762,-96.71432208,AVERA MCKENNAN HOSPITAL,800 EAST 21ST STREET,SIOUX FALLS,SD,MINNEHAHA,57105,(605) 322-8000,GENERAL ACUTE CARE,OPEN,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.averamckennan.org,NON-PROFIT,1059.0,0.48536355051935787,,514.0,,11.0,1.0,0.0,5,2.426817752596789
111729,46103,44.057748600000004,-103.2252503,RAPID CITY REGIONAL HOSPITAL,353 FAIRMONT BOULEVARD,RAPID CITY,SD,PENNINGTON,57701,(605) 755-1000,GENERAL ACUTE CARE,OPEN,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.rcrh.org,NON-PROFIT,443.0,0.9413092550790068,,417.0,,11.0,1.0,0.0,1,0.9413092550790068
111729,46103,44.04644362,-103.2234841,BLACK HILLS SURGERY CENTER LIMITED LIABILITY PARTNERSHIP,216 ANAMARIA DRIVE,RAPID CITY,SD,PENNINGTON,57701,(605) 721-4700,GENERAL ACUTE CARE,OPEN,https://apps.sd.gov/ph04lassnet/rptPH04LicenseList.Aspx,http://www.bhsc.com,PROPRIETARY,443.0,0.05869074492099323,,26.0,,11.0,1.0,0.0,1,0.05869074492099323
39583,47013,36.38887104,-84.11146978,TENNOVA HEALTHCARE - LAFOLLETTE MEDICAL CENTER,923 EAST CENTRAL AVENUE,LAFOLLETTE,TN,CAMPBELL,37766,(423) 907-1200,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovaeast.com/locations/lafollette-medical-center,PROPRIETARY,120.0,0.55,,66.0,,79.0,0.0,0.0,1,0.55
39583,47013,36.57370136,-84.12854359,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,CAMPBELL,37762,(423) 784-7252,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.jellicohospital.com,NON-PROFIT,120.0,0.45,440180.0,54.0,4.0,79.0,0.0,0.0,1,0.45
59673,47035,35.943325,-85.02203136,CUMBERLAND MEDICAL CENTER,421 SOUTH MAIN STREET,CROSSVILLE,TN,CUMBERLAND,38555,(931) 484-9511,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.cmchealthcare.org,NON-PROFIT,189.0,1.0,440009.0,189.0,12.0,79.0,0.0,0.0,1,1.0
692587,47037,36.07638237,-86.72189213,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE ROAD,NASHVILLE,TN,DAVIDSON,37211,(615) 781-4000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://tristarsouthernhills.com/,PROPRIETARY,3614.0,0.034864416159380185,440197.0,126.0,20.0,79.0,0.0,0.0,75,2.614831211953514
692587,47037,36.1539076,-86.80200559,SAINT THOMAS MIDTOWN HOSPITAL,2000 CHURCH STREET,NASHVILLE,TN,DAVIDSON,37203,(615) 284-5555,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.sthealth.com/locations/saint-thomas-midtown-hospital,NON-PROFIT,3614.0,0.18898727172108468,440133.0,683.0,37.0,79.0,0.0,0.0,75,14.17404537908135
692587,47037,36.24534093,-86.74961898,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,DAVIDSON,37207,(615) 769-2000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://tristarskyline.com/,PROPRIETARY,3614.0,0.058937465412285554,440006.0,213.0,45.0,79.0,0.0,0.0,75,4.420309905921417
692587,47037,36.14083601,-86.8021667,VANDERBILT UNIVERSITY HOSPITAL,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,DAVIDSON,37232,(615) 322-3454,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.mc.vanderbilt.edu/,NON-PROFIT,3614.0,0.28361925843940233,,1025.0,,79.0,0.0,0.0,75,21.271444382955174
692587,47037,36.17637943,-86.60837516,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BOULEVARD,HERMITAGE,TN,DAVIDSON,37076,(615) 316-3000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://tristarsummit.com/,PROPRIETARY,3614.0,0.054233536247924735,440150.0,196.0,12.0,79.0,0.0,0.0,75,4.067515218594355
692587,47037,36.16690697,-86.80656112,METROPOLITAN NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,DAVIDSON,37208,(615) 341-4490,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://nashvillegeneral.org/,GOVERNMENT - LOCAL,3614.0,0.04150525733259546,,150.0,,79.0,0.0,0.0,75,3.1128942999446596
692587,47037,36.12940197,-86.84451646,SAINT THOMAS WEST HOSPITAL,4220 HARDING ROAD,NASHVILLE,TN,DAVIDSON,37205,(615) 222-6631,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.sthealth.com/locations/saint-thomas-west-hospital,NON-PROFIT,3614.0,0.1496956281128943,440082.0,541.0,88.0,79.0,0.0,0.0,75,11.227172108467073
692587,47037,36.15375182,-86.80900486,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,DAVIDSON,37203,(615) 342-1000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tristarcentennial.com,PROPRIETARY,3614.0,0.18179302711676812,440161.0,657.0,24.0,79.0,0.0,0.0,75,13.634477033757609
692587,47037,36.15508556,-86.80325564,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,2011 MURPHY AVENUE,NASHVILLE,TN,DAVIDSON,37203,(615) 515-8200,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.hospitalforspecialtysurgery.com/,NON-PROFIT,3614.0,0.0063641394576646375,440218.0,23.0,,79.0,0.0,0.0,75,0.47731045932484784
54012,47089,36.10663844,-83.51890941,TENNOVA HEALTHCARE - JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,JEFFERSON,37760,(865) 471-2500,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovaeast.com/locations/jefferson-memorial-hospital,PROPRIETARY,54.0,1.0,,54.0,,79.0,0.0,0.0,1,1.0
465289,47093,35.91707245,-84.10064379,PARKWEST MEDICAL CENTER,9352 PARK WEST BOULEVARD,KNOXVILLE,TN,KNOX,37923,(865) 373-1001,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.yesparkwest.com,NON-PROFIT,1902.0,0.15615141955835962,440173.0,297.0,,79.0,0.0,0.0,2,0.31230283911671924
465289,47093,35.95703172,-83.9372099,FORT SANDERS REGIONAL MEDICAL CENTER,1901 CLINCH AVENUE,KNOXVILLE,TN,KNOX,37916,(865) 541-1101,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.covenanthealth.com,NON-PROFIT,1902.0,0.2113564668769716,440125.0,402.0,45.0,79.0,0.0,0.0,2,0.4227129337539432
465289,47093,35.89849035,-84.14429529,TENNOVA HEALTHCARE TURKEY CREEK MEDICAL CENTER,10820 PARKSIDE DRIVE,KNOXVILLE,TN,KNOX,37934,(865) 218-7011,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovaeast.com/locations/turkey-creek-medical-center,PROPRIETARY,1902.0,0.05310199789695058,,101.0,,79.0,0.0,0.0,2,0.10620399579390116
465289,47093,36.05284237,-83.99780276,TENNOVA HEALTHCARE NORTH KNOXVILLE MEDICAL CENTER,7565 DANNAHER DRIVE,POWELL,TN,KNOX,37849,(865) 859-8000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovaeast.com/locations/north-knoxville-medical-center,PROPRIETARY,1902.0,0.13144058885383805,,250.0,,79.0,0.0,0.0,2,0.2628811777076761
465289,47093,35.99238358,-83.92681776,TENNOVA HEALTHCARE PHYSICIANS REGIONAL MEDICAL CENTER,900 EAST OAK HILL AVENUE,KNOXVILLE,TN,KNOX,37917,(865) 545-8000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovaeast.com/locations/physicians-regional-medical-center,PROPRIETARY,1902.0,0.1277602523659306,,243.0,,79.0,0.0,0.0,2,0.2555205047318612
465289,47093,35.94044734,-83.94388413,THE UNIVERSITY OF TENNESSEE MEDICAL CENTER,1924 ALCOA HIGHWAY,KNOXVILLE,TN,KNOX,37920,(865) 544-9000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.utmedicalcenter.org,NON-PROFIT,1902.0,0.32018927444794953,,609.0,,79.0,0.0,0.0,2,0.6403785488958991
205950,47125,36.581976399999995,-87.27047352,TENNOVA HEALTHCARE - CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,MONTGOMERY,37043,(931) 551-1010,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.tennovamiddle.com/locations/tennova-healthcare-clarksville,PROPRIETARY,270.0,1.0,,270.0,,79.0,0.0,0.0,1,1.0
71012,47147,36.47848008,-86.88690193,NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,ROBERTSON,37172,(615) 384-2411,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.northcrest.com,NON-PROFIT,109.0,1.0,440065.0,109.0,8.0,79.0,0.0,0.0,2,2.0
324890,47149,35.97503426,-86.56520216,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,RUTHERFORD,37167,(615) 768-2000,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://tristarstonecrest.com/,PROPRIETARY,387.0,0.26098191214470284,440227.0,101.0,10.0,79.0,0.0,0.0,1,0.26098191214470284
324890,47149,35.86057912,-86.42503138,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,RUTHERFORD,37130,(615) 849-4100,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.sthealth.com/locations/saint-thomas-rutherford-hospital,NON-PROFIT,387.0,0.7390180878552972,440053.0,286.0,68.0,79.0,0.0,0.0,1,0.7390180878552972
97892,47155,35.85592321,-83.53521998,LECONTE MEDICAL CENTER,742 MIDDLE CREEK ROAD,SEVIERVILLE,TN,SEVIER,37862,(865) 429-6618,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.lecontemedicalcenter.com,NON-PROFIT,79.0,1.0,440081.0,79.0,16.0,79.0,0.0,0.0,1,1.0
935764,47157,35.13666855,-90.01946751,METHODIST HEALTHCARE - UNIVERSITY HOSPITAL,1265 UNION AVENUE,MEMPHIS,TN,SHELBY,38104,(901) 726-8274,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.methodisthealth.org/locations/methodist-university-hospital,NON-PROFIT,3865.0,0.15963777490297543,,617.0,,79.0,0.0,0.0,4,0.6385510996119017
935764,47157,35.08981816,-89.80836623,METHODIST LE BONHEUR GERMANTOWN HOSPITAL,7691 POPLAR AVENUE,GERMANTOWN,TN,SHELBY,38138,(901) 754-6418,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.methodisthealth.org/locations/methodist-le-bonheur-germantown-hospital,NON-PROFIT,3865.0,0.07994825355756792,,309.0,,79.0,0.0,0.0,4,0.3197930142302717
935764,47157,35.23407025,-89.89282093,METHODIST HOSPITAL-NORTH,3960 NEW COVINGTON PIKE,MEMPHIS,TN,SHELBY,38128,(901) 384-5200,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.methodisthealth.org/locations/methodist-north-hospital,NON-PROFIT,3865.0,0.06364812419146183,,246.0,,79.0,0.0,0.0,4,0.25459249676584733
935764,47157,35.03298287,-90.02120069,METHODIST HOSPITAL-SOUTH,1300 WESLEY DRIVE,MEMPHIS,TN,SHELBY,38116,(901) 346-3770,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.methodisthealth.org/locations/methodist-south-hospital,NON-PROFIT,3865.0,0.04036222509702458,,156.0,,79.0,0.0,0.0,4,0.1614489003880983
935764,47157,35.04948437,-89.71451280000001,BAPTIST MEMORIAL HOSPITAL - COLLIERVILLE,1500 WEST POPLAR,COLLIERVILLE,TN,SHELBY,38017,(901) 861-9400,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.baptistonline.org/collierville/,NON-PROFIT,3865.0,0.02095730918499353,,81.0,,79.0,0.0,0.0,4,0.08382923673997413
935764,47157,35.14180398,-90.03182883,REGIONAL MEDICAL CENTER AT MEMPHIS,877 JEFFERSON AVENUE,MEMPHIS,TN,SHELBY,38103,(901) 545-7928,GENERAL ACUTE CARE,OPEN,https://apps.health.tn.gov/FacilityListings,http://www.regionalonehealth.org/regional-medical-center/,NON-PROFIT,3865.0,0.16326002587322122,,631.0,,79.0,0.0,0.0,4,0.6530401034928849
